team_name,last_name,first_name
Chicago Bears,Gafford,Thomas
Chicago Bears,Glenn,Jacoby
Chicago Bears,Goldman,Eddie
Chicago Bears,Gould,Robbie
Chicago Bears,Grasu,Hroniss
Chicago Bears,Groy,Ryan
Chicago Bears,Hamilton,Chad
Chicago Bears,Houston,Lamarr
Chicago Bears,Hurst,Demontre
Chicago Bears,Jefferson,Anthony
Chicago Bears,Jefferson,Cameron
Chicago Bears,Jeffery,Alshon
Chicago Bears,Jenkins,Jarvis
Chicago Bears,Jennings,Tim
Chicago Bears,Jones,Christian
Chicago Bears,Langford,Jeremy
Chicago Bears,Lattimore,DeDe
Chicago Bears,Lawrence,Rashad
Chicago Bears,Leno,Charles
Chicago Bears,Long,Kyle
Chicago Bears,Louis-Jean,Al
Chicago Bears,Lovato,Rick
Chicago Bears,Mariani,Marc
Chicago Bears,Martin,Sherrod
Chicago Bears,McClellin,Shea
Chicago Bears,McManis,Sherrick
Chicago Bears,McPhee,Pernell
Chicago Bears,Meredith,Cameron
Chicago Bears,Miller,Zach
Chicago Bears,Mills,Jordan
Chicago Bears,Mitchell,Terrance
Chicago Bears,Montgomery,Will
Chicago Bears,Mundy,Ryan
Chicago Bears,Norwood,Levi
Chicago Bears,O'Donnell,Pat
Chicago Bears,Ola,Michael
Chicago Bears,Pantale,Chris
Chicago Bears,Pascoe,Bear
Chicago Bears,Perry,Senorise
Chicago Bears,Pierre,Olsen
Chicago Bears,Porter,Tracy
Chicago Bears,Ratliff,Jeremiah
Chicago Bears,Rodgers,Jacquizz
Chicago Bears,Rolle,Antrel
Chicago Bears,Rosario,Dante
Chicago Bears,Royal,Eddie
Chicago Bears,Slauson,Matt
Chicago Bears,Sutton,Will
Chicago Bears,Thomas,Daniel
Chicago Bears,Timu,John
Chicago Bears,Umodu,Ify
Chicago Bears,Vereen,Brock
Chicago Bears,Vogler,Brian
Chicago Bears,Washington,Cornelius
Chicago Bears,Weaver,Jason
Chicago Bears,White,Kevin
Chicago Bears,Williams,Terry
Chicago Bears,Wilson,Marquess
Chicago Bears,Woestmann,Kyle
Chicago Bears,Young,Willie
Detroit Lions,Abdul-Quddus,Isa
Detroit Lions,Abdullah,Ameer
Detroit Lions,Ansah,Ezekiel
Detroit Lions,Ausberry,David
Detroit Lions,Bell,Joique
Detroit Lions,Boggs,Taylor
Detroit Lions,Bond,Al
Detroit Lions,Brindza,Kyle
Detroit Lions,Broyles,Ryan
Detroit Lions,Burton,Michael
Detroit Lions,Butler,Crezdon
Detroit Lions,Bynes,Josh
Detroit Lions,Carey,Don
Detroit Lions,Carter,Alex
Detroit Lions,Cave,Braxston
Detroit Lions,Copeland,Brandon
Detroit Lions,Cudjo,Jermelle
Detroit Lions,Diggs,Quandre
Detroit Lions,Ebron,Eric
Detroit Lions,Fauria,Joseph
Detroit Lions,Fuller,Corey
Detroit Lions,Gilbert,Garrett
Detroit Lions,Haggins,Jarred
Detroit Lions,Harris,Jerrell
Detroit Lions,Hunt,Phillip
Detroit Lions,Hyder,Kerry
Detroit Lions,Igwenagu,Emil
Detroit Lions,Ihedigbo,James
Detroit Lions,Johnson,Calvin
Detroit Lions,Johnson,Isaiah
Detroit Lions,Johnson,Vernon
Detroit Lions,Jones,Jason
Detroit Lions,Jones,T.J.
Detroit Lions,Keyton,Darren
Detroit Lions,Lawson,Nevin
Detroit Lions,Levy,DeAndre
Detroit Lions,Lewis,Travis
Detroit Lions,Lucas,Cornelius
Detroit Lions,Martin,Desmond
Detroit Lions,Martin,Sam
Detroit Lions,Mathis,Rashean
Detroit Lions,Mays,Taylor
Detroit Lions,Moore,Kellen
Detroit Lions,Moore,Lance
Detroit Lions,Muhlbach,Don
Detroit Lions,Ness,Nate
Detroit Lions,Ngata,Haloti
Detroit Lions,Orlovsky,Dan
Detroit Lions,Owens,Chris
Detroit Lions,Peacock,Andrew
Detroit Lions,Pettigrew,Brandon
Detroit Lions,Philon,Roy
Detroit Lions,Pierce,Casey
Detroit Lions,Prater,Matt
Detroit Lions,Proctor,Xavier
Detroit Lions,Quin,Glover
Detroit Lions,Ramirez,Manny
Detroit Lions,Reid,Caraun
Detroit Lions,Reiff,Riley
Detroit Lions,Riddick,Theo
Detroit Lions,Robinson,Corey
Detroit Lions,Ross,Jeremy
Detroit Lions,Salas,Greg
Detroit Lions,Seisay,Mohammed
Detroit Lions,Slay,Darius
Detroit Lions,Snyder,Kevin
Detroit Lions,Stafford,Matthew
Detroit Lions,Stanford,Julian
Detroit Lions,Suite,Brian
Detroit Lions,Swanson,Travis
Detroit Lions,Tapp,Darryl
Detroit Lions,Tate,Golden
Detroit Lions,Taylor,Devin
Detroit Lions,Thompson,Jordan
Detroit Lions,Tomlinson,Laken
Detroit Lions,Tulloch,Stephen
Detroit Lions,Van Noy,Kyle
Detroit Lions,Waddle,LaAdrian
Detroit Lions,Walker,Tyrunn
Detroit Lions,Warford,Larry
Detroit Lions,Webster,Larry
Detroit Lions,Whitehead,Tahir
Detroit Lions,Williams,Michael
Detroit Lions,Wilson,Josh
Detroit Lions,Wilson,Torrian
Detroit Lions,Winn,George
Detroit Lions,Wootton,Corey
Detroit Lions,Wright,Gabe
Detroit Lions,Zenner,Zach
Green Bay Packers,Abbrederis,Jared
Green Bay Packers,Adams,Davante
Green Bay Packers,Backman,Kennard
Green Bay Packers,Bakhtiari,David
Green Bay Packers,Banjo,Chris
Green Bay Packers,Barclay,Don
Green Bay Packers,Barrington,Sam
Green Bay Packers,Blake,Bernard
Green Bay Packers,Blanchard,Matt
Green Bay Packers,Blue,Javess
Green Bay Packers,Boyd,Josh
Green Bay Packers,Bradford,Carl
Green Bay Packers,Bulaga,Bryan
Green Bay Packers,Burnett,Morgan
Green Bay Packers,Clinton-Dix,Ha Ha
Green Bay Packers,Cobb,Randall
Green Bay Packers,Collins,Ricky
Green Bay Packers,Coxson,Adrian
Green Bay Packers,Crockett,John
Green Bay Packers,Crosby,Mason
Green Bay Packers,Daniels,Mike
Green Bay Packers,Dantzler,Tavarus
Green Bay Packers,Ebbele,Fabbians
Green Bay Packers,Elliott,Jay
Green Bay Packers,Fanor,Jean
Green Bay Packers,Francis,Josh
Green Bay Packers,Gaston,Bruce
Green Bay Packers,Gerhart,Garth
Green Bay Packers,Glover-Wright,Tay
Green Bay Packers,Goode,Brett
Green Bay Packers,Goodson,Demetri
Green Bay Packers,Guion,Letroy
Green Bay Packers,Gunter,Ladarius
Green Bay Packers,Harris,Alonzo
Green Bay Packers,Hayward,Casey
Green Bay Packers,Henry,Mitchell
Green Bay Packers,Hooks,Lavon
Green Bay Packers,Hubbard,Adrian
Green Bay Packers,Hundley,Brett
Green Bay Packers,Hunt,Jimmie
Green Bay Packers,Hyde,Micah
Green Bay Packers,Janis,Jeff
Green Bay Packers,Jones,Datone
Green Bay Packers,Kowalski,Vince
Green Bay Packers,Kuhn,John
Green Bay Packers,Lacy,Eddie
Green Bay Packers,Lang,T.J.
Green Bay Packers,Linsley,Corey
Green Bay Packers,Mandell,Cody
Green Bay Packers,Masthay,Tim
Green Bay Packers,Matthews,Clay
Green Bay Packers,Montgomery,Ty
Green Bay Packers,Mulumba,Andy
Green Bay Packers,Neal,Mike
Green Bay Packers,Neal,Rajion
Green Bay Packers,Nelson,Jordy
Green Bay Packers,Palmer,Nate
Green Bay Packers,Pennel,Mike
Green Bay Packers,Peppers,Julius
Green Bay Packers,Perillo,Justin
Green Bay Packers,Perry,Nick
Green Bay Packers,Phillips,Andy
Green Bay Packers,Pinkard,Larry
Green Bay Packers,Quarless,Andrew
Green Bay Packers,Raji,B.J.
Green Bay Packers,Randall,Damarious
Green Bay Packers,Rasco,Jermauria
Green Bay Packers,Richardson,Sean
Green Bay Packers,Ringo,Christian
Green Bay Packers,Ripkowski,Aaron
Green Bay Packers,Rodgers,Aaron
Green Bay Packers,Rodgers,Richard
Green Bay Packers,Rollins,Quinten
Green Bay Packers,Rotheram,Matt
Green Bay Packers,Ryan,Jake
Green Bay Packers,Sebetic,Kyle
Green Bay Packers,Shields,Sam
Green Bay Packers,Sitton,Josh
Green Bay Packers,Spears,Harold
Green Bay Packers,Starks,James
Green Bay Packers,Taylor,Lane
Green Bay Packers,Thomas,Joe
Green Bay Packers,Thornton,Khyri
Green Bay Packers,Tolzien,Scott
Green Bay Packers,Tretter,JC
Green Bay Packers,Vaughters,James
Green Bay Packers,Vujnovich,Jeremy
Green Bay Packers,Walker,Josh
Green Bay Packers,White,Myles
Minnesota Vikings,Aiyegbusi,Babatunde
Minnesota Vikings,Anunoby,Chigbo
Minnesota Vikings,Asiata,Matt
Minnesota Vikings,Banyard,Joe
Minnesota Vikings,Barr,Anthony
Minnesota Vikings,Berger,Joe
Minnesota Vikings,Blanton,Robert
Minnesota Vikings,Bostick,Brandon
Minnesota Vikings,Bridgewater,Teddy
Minnesota Vikings,Bykowski,Carter
Minnesota Vikings,Carter,Jalil
Minnesota Vikings,Clemmings,T.J.
Minnesota Vikings,Cole,Audie
Minnesota Vikings,Coleman,Justin
Minnesota Vikings,Crichton,Scott
Minnesota Vikings,Daniels,DaVaris
Minnesota Vikings,Diggs,Stefon
Minnesota Vikings,Dubose,B.J.
Minnesota Vikings,Ellison,Rhett
Minnesota Vikings,Exum,Antone
Minnesota Vikings,Faciane,Isame
Minnesota Vikings,Farniok,Tom
Minnesota Vikings,Floyd,Sharrif
Minnesota Vikings,Ford,Chase
Minnesota Vikings,Foster,Donte
Minnesota Vikings,Fruechte,Isaac
Minnesota Vikings,Fusco,Brandon
Minnesota Vikings,Greenway,Chad
Minnesota Vikings,Griffen,Everson
Minnesota Vikings,Harris,Anthony
Minnesota Vikings,Harris,DuJuan
Minnesota Vikings,Harris,Michael
Minnesota Vikings,Heinicke,Taylor
Minnesota Vikings,Hill,Shaun
Minnesota Vikings,Hodges,Gerald
Minnesota Vikings,Hunter,Danielle
Minnesota Vikings,Johnson,Charles
Minnesota Vikings,Johnson,Tom
Minnesota Vikings,Joseph,Linval
Minnesota Vikings,Kaddu,Josh
Minnesota Vikings,Kafka,Mike
Minnesota Vikings,Kalil,Matt
Minnesota Vikings,Kendricks,Eric
Minnesota Vikings,Kerin,Zac
Minnesota Vikings,Leslie,Jordan
Minnesota Vikings,Line,Zach
Minnesota Vikings,Loadholt,Phil
Minnesota Vikings,Locke,Jeff
Minnesota Vikings,Loeffler,Cullen
Minnesota Vikings,Lutman,Gavin
Minnesota Vikings,Mackey,Leon
Minnesota Vikings,Matthews,Casey
Minnesota Vikings,Mauti,Michael
Minnesota Vikings,McDermott,Kevin
Minnesota Vikings,McKinnon,Jerick
Minnesota Vikings,Munnerlyn,Captain
Minnesota Vikings,Newman,Terence
Minnesota Vikings,Patterson,Cordarrelle
Minnesota Vikings,Peters,Brian
Minnesota Vikings,Peterson,Adrian
Minnesota Vikings,Prater,Shaun
Minnesota Vikings,Price,Jabari
Minnesota Vikings,Pruitt,MyCole
Minnesota Vikings,Rayford,Caesar
Minnesota Vikings,Renaud,Blake
Minnesota Vikings,Rhodes,Xavier
Minnesota Vikings,Robinson,Edmond
Minnesota Vikings,Robinson,Josh
Minnesota Vikings,Robison,Brian
Minnesota Vikings,Rose,Crishon
Minnesota Vikings,Rudolph,Kyle
Minnesota Vikings,Sendejo,Andrew
Minnesota Vikings,Shepherd,Austin
Minnesota Vikings,Sherels,Marcus
Minnesota Vikings,Smith,Harrison
Minnesota Vikings,Stephen,Shamar
Minnesota Vikings,Sullivan,John
Minnesota Vikings,Thielen,Adam
Minnesota Vikings,Thompson,Tyrus
Minnesota Vikings,Trattou,Justin
Minnesota Vikings,Van Dyke,DeMarcus
Minnesota Vikings,Vardaro,Bobby
Minnesota Vikings,Wallace,Mike
Minnesota Vikings,Walsh,Blair
Minnesota Vikings,Watts,Brandon
Minnesota Vikings,Waynes,Trae
Minnesota Vikings,Williams,Dominique
Minnesota Vikings,Wright,Jarius
Minnesota Vikings,Yankey,David
Dallas Cowboys,Agnew,Ray
Dallas Cowboys,Baggs,Donnie
Dallas Cowboys,Bailey,Dan
Dallas Cowboys,Beasley,Cole
Dallas Cowboys,Bernadeau,Mackenzy
Dallas Cowboys,Bishop,Ken
Dallas Cowboys,Boatright,Kenneth
Dallas Cowboys,Brinkley,Jasper
Dallas Cowboys,Bryant,Dez
Dallas Cowboys,Carr,Brandon
Dallas Cowboys,Church,Barry
Dallas Cowboys,Claiborne,Morris
Dallas Cowboys,Clutts,Tyler
Dallas Cowboys,Coleman,Davon
Dallas Cowboys,Collins,La'el
Dallas Cowboys,Crawford,Jack
Dallas Cowboys,Crawford,Tyrone
Dallas Cowboys,Dill,R.J.
Dallas Cowboys,Dunbar,Lance
Dallas Cowboys,Dunn,Reggie
Dallas Cowboys,Edwards,Lavar
Dallas Cowboys,Escobar,Gavin
Dallas Cowboys,Farmer,George
Dallas Cowboys,Fortenberry,Reshod
Dallas Cowboys,Frederick,Travis
Dallas Cowboys,Free,Doug
Dallas Cowboys,Gachkar,Andrew
Dallas Cowboys,Gardner,Ben
Dallas Cowboys,Gibson,Laurence
Dallas Cowboys,Goodley,Antwan
Dallas Cowboys,Green,Chaz
Dallas Cowboys,Greenberry,Deontay
Dallas Cowboys,Gregory,Randy
Dallas Cowboys,Hamilton,Ray
Dallas Cowboys,Hanna,James
Dallas Cowboys,Hardy,Greg
Dallas Cowboys,Harwell,Nick
Dallas Cowboys,Hayden,Nick
Dallas Cowboys,Heath,Jeff
Dallas Cowboys,Hitchens,Anthony
Dallas Cowboys,Hornsey,Tom
Dallas Cowboys,Jackson,Justin
Dallas Cowboys,Jenkins,A.J.
Dallas Cowboys,Jones,Byron
Dallas Cowboys,Jones,Chris
Dallas Cowboys,Kreiter,Casey
Dallas Cowboys,LaDouceur,L.P.
Dallas Cowboys,Lawrence,Cameron
Dallas Cowboys,Lawrence,Demarcus
Dallas Cowboys,Leary,Ronald
Dallas Cowboys,Lee,Sean
Dallas Cowboys,Martin,Zack
Dallas Cowboys,McClain,Rolando
Dallas Cowboys,McClain,Terrell
Dallas Cowboys,McCray,Danny
Dallas Cowboys,McDermott,Shane
Dallas Cowboys,McFadden,Darren
Dallas Cowboys,Miller,Ryan
Dallas Cowboys,Mincey,Jeremy
Dallas Cowboys,Nzeocha,Mark
Dallas Cowboys,Obada,Efe
Dallas Cowboys,Patmon,Tyler
Dallas Cowboys,Randle,Joseph
Dallas Cowboys,Rivers,Keith
Dallas Cowboys,Romo,Tony
Dallas Cowboys,Ross,Joel
Dallas Cowboys,Russell,Ryan
Dallas Cowboys,Scandrick,Orlando
Dallas Cowboys,Scott,Tim
Dallas Cowboys,Seastrunk,Lache
Dallas Cowboys,Showers,Jameill
Dallas Cowboys,Smith,Tyron
Dallas Cowboys,Steeples,Robert
Dallas Cowboys,Street,Devin
Dallas Cowboys,Swaim,Geoff
Dallas Cowboys,Vaughan,Dustin
Dallas Cowboys,Vinopal,Ray
Dallas Cowboys,Weeden,Brandon
Dallas Cowboys,Weems,Darrion
Dallas Cowboys,Wetzel,John
Dallas Cowboys,Whaley,Chris
Dallas Cowboys,White,Corey
Dallas Cowboys,Whitehead,Lucky
Dallas Cowboys,Wilber,Kyle
Dallas Cowboys,Wilcox,J.J.
Dallas Cowboys,Williams,Ryan
Dallas Cowboys,Williams,Terrance
Dallas Cowboys,Wilson,Damien
Dallas Cowboys,Wilson,Jason
Dallas Cowboys,Witten,Jason
New York Giants,Amukamara,Prince
New York Giants,Ayers,Robert
New York Giants,Bamiro,Michael
New York Giants,Beason,Jon
New York Giants,Beatty,Will
New York Giants,Beckham,Odell
New York Giants,Berhe,Nat
New York Giants,Boswell,Chris
New York Giants,Bromley,Jay
New York Giants,Brown,Chykie
New York Giants,Brown,Josh
New York Giants,Butler,Victor
New York Giants,Casillas,Jonathan
New York Giants,Cleary,Emmett
New York Giants,Collins,Landon
New York Giants,Criner,Juron
New York Giants,Cruz,Victor
New York Giants,Cunningham,Jerome
New York Giants,Currie,Justin
New York Giants,Darkwa,Orleans
New York Giants,Davis,Geremy
New York Giants,DeOssie,Zak
New York Giants,Donnell,Larry
New York Giants,Donnelly,Sean
New York Giants,Edwards,Ben
New York Giants,Ellis,Kenrick
New York Giants,Farrand,Cole
New York Giants,Fells,Daniel
New York Giants,Fenner,Chandler
New York Giants,Flowers,Ereck
New York Giants,Gettis,Adam
New York Giants,Gordy,Josh
New York Giants,Hamilton,Dominique
New York Giants,Hankins,Johnathan
New York Giants,Harper,Chris
New York Giants,Harper,Kenneth
New York Giants,Harrah,Brad
New York Giants,Harris,Dwayne
New York Giants,Harris,Marcus
New York Giants,Harris,Mike
New York Giants,Hart,Bobby
New York Giants,Herman,Eric
New York Giants,Herzlich,Mark
New York Giants,Hosley,Jayron
New York Giants,Hunt,Akeem
New York Giants,Hynoski,Henry
New York Giants,Jackson,Bennett
New York Giants,Jenkins,Cullen
New York Giants,Jennings,Rashad
New York Giants,Jerry,John
New York Giants,Johnson,Tony
New York Giants,Jones,Brett
New York Giants,Kennard,Devon
New York Giants,Kropog,Troy
New York Giants,Kuhn,Markus
New York Giants,LaCosse,Matt
New York Giants,Malone,Robert
New York Giants,Manning,Eli
New York Giants,McBride,Trumaine
New York Giants,McClain,Jameel
New York Giants,Moore,Damontre
New York Giants,Mosley,Brandon
New York Giants,Nassib,Ryan
New York Giants,Newhouse,Marshall
New York Giants,Odighizuwa,Owamagbe
New York Giants,Parker,Preston
New York Giants,Pierre-Paul,Jason
New York Giants,Pugh,Justin
New York Giants,Randle,Rueben
New York Giants,Reynolds,Dallas
New York Giants,Richburg,Weston
New York Giants,Robinson,Adrien
New York Giants,Rodgers-Cromartie,Dominique
New York Giants,Schwartz,Geoff
New York Giants,Selvie,George
New York Giants,Stanton,Jordan
New York Giants,Stanzi,Ricky
New York Giants,Talley,Julian
New York Giants,Taylor,Carlif
New York Giants,Taylor,Cooper
New York Giants,Thomas,J.T.
New York Giants,Thompson,Mykkele
New York Giants,Tye,Will
New York Giants,Unga,Uani'
New York Giants,Vereen,Shane
New York Giants,Wade,Trevin
New York Giants,Washington,Corey
New York Giants,Weatherford,Steve
New York Giants,Whitlock,Nikita
New York Giants,Williams,Andre
New York Giants,Wynn,Kerry
Philadelphia Eagles,Acho,Emmanuel
Philadelphia Eagles,Agholor,Nelson
Philadelphia Eagles,Ajirotutu,Seyi
Philadelphia Eagles,Allen,Beau
Philadelphia Eagles,Alonso,Kiko
Philadelphia Eagles,Andrews,Josh
Philadelphia Eagles,Austin,Miles
Philadelphia Eagles,Bailey,Rasheed
Philadelphia Eagles,Bair,Brandon
Philadelphia Eagles,Barbre,Allen
Philadelphia Eagles,Barkley,Matt
Philadelphia Eagles,Barner,Kenjon
Philadelphia Eagles,Barwin,Connor
Philadelphia Eagles,Biggers,E.J.
Philadelphia Eagles,Boykin,Brandon
Philadelphia Eagles,Boyko,Brett
Philadelphia Eagles,Bradford,Sam
Philadelphia Eagles,Braman,Bryan
Philadelphia Eagles,Bunche,Malcolm
Philadelphia Eagles,Burton,Trey
Philadelphia Eagles,Carroll,Nolan
Philadelphia Eagles,Celek,Brent
Philadelphia Eagles,Coccia,Mike
Philadelphia Eagles,Cooper,Riley
Philadelphia Eagles,Couplin,Jerome
Philadelphia Eagles,Cox,Fletcher
Philadelphia Eagles,Curry,Vinny
Philadelphia Eagles,Davis,Devante
Philadelphia Eagles,Dewalt-Ondijo,Jordan
Philadelphia Eagles,Dorenbos,Jon
Philadelphia Eagles,Ertz,Zach
Philadelphia Eagles,Evans,Randall
Philadelphia Eagles,Gardner,Andrew
Philadelphia Eagles,Gleichert,Andrew
Philadelphia Eagles,Goode,Najee
Philadelphia Eagles,Graf,Kevin
Philadelphia Eagles,Graham,Brandon
Philadelphia Eagles,Harris,John
Philadelphia Eagles,Hart,Taylor
Philadelphia Eagles,Hepburn,Brandon
Philadelphia Eagles,Hicks,Jordan
Philadelphia Eagles,Huff,Josh
Philadelphia Eagles,Jenkins,Malcolm
Philadelphia Eagles,Johnson,Lane
Philadelphia Eagles,Jones,Brad
Philadelphia Eagles,Jones,Donnie
Philadelphia Eagles,Kelce,Jason
Philadelphia Eagles,Keliikipi,Wade
Philadelphia Eagles,Kelly,Dennis
Philadelphia Eagles,Kendricks,Mychal
Philadelphia Eagles,Kinne,G.J.
Philadelphia Eagles,Logan,Bennie
Philadelphia Eagles,Long,Travis
Philadelphia Eagles,Maehl,Jeff
Philadelphia Eagles,Maragos,Chris
Philadelphia Eagles,Mathews,Ryan
Philadelphia Eagles,Matthews,Jordan
Philadelphia Eagles,Maxwell,Byron
Philadelphia Eagles,Mays,Frances
Philadelphia Eagles,McBryde,B.J.
Philadelphia Eagles,Mihalik,Brian
Philadelphia Eagles,Moffitt,John
Philadelphia Eagles,Molk,David
Philadelphia Eagles,Mostert,Raheem
Philadelphia Eagles,Murray,DeMarco
Philadelphia Eagles,Parkey,Cody
Philadelphia Eagles,Peters,Jason
Philadelphia Eagles,Pratt,Quron
Philadelphia Eagles,Prosinski,Chris
Philadelphia Eagles,Raciti,Travis
Philadelphia Eagles,Reynolds,Ed
Philadelphia Eagles,Rice,Denzel
Philadelphia Eagles,Rowe,Eric
Philadelphia Eagles,Ryans,DeMeco
Philadelphia Eagles,Sanchez,Mark
Philadelphia Eagles,Shepherd,JaCorey
Philadelphia Eagles,Smith,Kip
Philadelphia Eagles,Smith,Marcus
Philadelphia Eagles,Sproles,Darren
Philadelphia Eagles,Tebow,Tim
Philadelphia Eagles,Thornton,Cedric
Philadelphia Eagles,Thurmond,Walter
Philadelphia Eagles,Tobin,Matt
Philadelphia Eagles,Tomlinson,Eric
Philadelphia Eagles,Tucker,Matthew
Philadelphia Eagles,Tukes,Justin
Philadelphia Eagles,Vandervelde,Julian
Philadelphia Eagles,Watkins,Jaylen
Philadelphia Eagles,Wheeler,Jared
Philadelphia Eagles,Wolff,Earl
Washington Redskins,Amerson,David
Washington Redskins,Baker,Chris
Washington Redskins,Bates,Houston
Washington Redskins,Bell,Reggie
Washington Redskins,Breeland,Bashaud
Washington Redskins,Campbell,Jordan
Washington Redskins,Cofield,Takoby
Washington Redskins,Compton,Tom
Washington Redskins,Compton,Will
Washington Redskins,Cousins,Kirk
Washington Redskins,Crawford,Corey
Washington Redskins,Cromartie-Smith,Da'Mon
Washington Redskins,Crowder,Jamison
Washington Redskins,Culliver,Chris
Washington Redskins,Davis,Akeem
Washington Redskins,Davis,Dyshawn
Washington Redskins,Davis,Ja'Gared
Washington Redskins,Dixon,Chase
Washington Redskins,Dunbar,Quinton
Washington Redskins,Forbath,Kai
Washington Redskins,Garcon,Pierre
Washington Redskins,Gayle,James
Washington Redskins,Goldson,Dashon
Washington Redskins,Golston,Kedric
Washington Redskins,Grant,Ryan
Washington Redskins,Griffin III,Robert
Washington Redskins,Hall,DeAngelo
Washington Redskins,Hamm,Je'Ron
Washington Redskins,Hasson,Tajh
Washington Redskins,Hatcher,Jason
Washington Redskins,Hayward,Adam
Washington Redskins,Highsmith,Alonzo
Washington Redskins,Hill,Michael
Washington Redskins,Ihenacho,Duke
Washington Redskins,Jackson,DeSean
Washington Redskins,Jackson,Tanard
Washington Redskins,Jarrett,Kyshoen
Washington Redskins,Jean Francois,Ricky
Washington Redskins,Jeffcoat,Jackson
Washington Redskins,Johnson,Jeron
Washington Redskins,Jones,Matt
Washington Redskins,Jones,Tony
Washington Redskins,Kearse,Frank
Washington Redskins,Kerrigan,Ryan
Washington Redskins,Knighton,Terrance
Washington Redskins,Kouandjio,Arie
Washington Redskins,Larsen,Tyler
Washington Redskins,Lauvao,Shawn
Washington Redskins,LeRibeus,Josh
Washington Redskins,Lichtensteiger,Kory
Washington Redskins,Lockett,Colin
Washington Redskins,Long,Spencer
Washington Redskins,Long,Ty
Washington Redskins,Mahina,Devin
Washington Redskins,McCoy,Colt
Washington Redskins,McCullum,Dasman
Washington Redskins,Mitchel,Tevin
Washington Redskins,Morris,Alfred
Washington Redskins,Moses,Morgan
Washington Redskins,Murphy,Trent
Washington Redskins,Nsekhe,Ty
Washington Redskins,Paea,Stephen
Washington Redskins,Paul,Niles
Washington Redskins,Paulsen,Logan
Washington Redskins,Plummer,Terrance
Washington Redskins,Powe,Jerrell
Washington Redskins,Quigley,Bryce
Washington Redskins,Redd,Silas
Washington Redskins,Reed,Jordan
Washington Redskins,Reiter,Austin
Washington Redskins,Riley,Perry
Washington Redskins,Roberts,Andre
Washington Redskins,Robertson,Travian
Washington Redskins,Robinson,Keenan
Washington Redskins,Robinson,Trenton
Washington Redskins,Rogers,Justin
Washington Redskins,Ross,Rashad
Washington Redskins,Scherff,Brandon
Washington Redskins,Smith,Preston
Washington Redskins,Smith,Willie
Washington Redskins,Spaight,Martrell
Washington Redskins,Spencer,Evan
Washington Redskins,Sundberg,Nick
Washington Redskins,Thomas,Phillip
Washington Redskins,Thomas,Robert
Washington Redskins,Thompson,Chris
Washington Redskins,Way,Tress
Washington Redskins,Williams,Trent
Washington Redskins,Williams,Trevardo
Washington Redskins,Williams,Trey
Washington Redskins,Wolfe,Thomas
Washington Redskins,Young,Darrel
Houston Texans,Adams,Jeff
Houston Texans,Ankrah,Jason
Houston Texans,Ballentine,Lonnie
Houston Texans,Blue,Alfred
Houston Texans,Bonner,Alan
Houston Texans,Bouye,A.J.
Houston Texans,Brooks,Brandon
Houston Texans,Brown,Duane
Houston Texans,Brown,Kourtnei
Houston Texans,Brown,Stevie
Houston Texans,Bullock,Randy
Houston Texans,Bullough,Max
Houston Texans,Cliett,Reshard
Houston Texans,Clowney,Jadeveon
Houston Texans,Coleman,Jasper
Houston Texans,Covington,Christian
Houston Texans,Crick,Jared
Houston Texans,Cushing,Brian
Houston Texans,Davis,Jace
Houston Texans,Deaderick,Brandon
Houston Texans,Denham,Anthony
Houston Texans,Dent,Akeem
Houston Texans,Drummond,Kurtis
Houston Texans,Feiler,Matt
Houston Texans,Ferentz,James
Houston Texans,Fiedorowicz,C.J.
Houston Texans,Finau,Tevita
Houston Texans,Foster,Arian
Houston Texans,Graham,Garrett
Houston Texans,Griffin,Ryan
Houston Texans,Grimes,Jonathan
Houston Texans,Hal,Andre
Houston Texans,Hilliard,Kenny
Houston Texans,Hopkins,DeAndre
Houston Texans,Hoyer,Brian
Houston Texans,Jackson,Kareem
Houston Texans,James,Charles
Houston Texans,Johnson,Damaris
Houston Texans,Johnson,Kevin
Houston Texans,Johnson,Will
Houston Texans,Jones,Ben
Houston Texans,Joseph,Johnathan
Houston Texans,Labhart,Travis
Houston Texans,Lamm,Kendall
Houston Texans,Lechler,Shane
Houston Texans,Lee,Khari
Houston Texans,Mallett,Ryan
Houston Texans,Mancz,Greg
Houston Texans,Martin,Keshawn
Houston Texans,McFarland,Mike
Houston Texans,McKinney,Benardrick
Houston Texans,McLeod,Cameron
Houston Texans,Mercilus,Whitney
Houston Texans,Mohamed,Mike
Houston Texans,Moore,Corey
Houston Texans,Moore,Rahim
Houston Texans,Morris,Darryl
Houston Texans,Mumphery,Keith
Houston Texans,Newton,Derek
Houston Texans,Nix,Louis
Houston Texans,Nwachukwu,Uzoma
Houston Texans,Pagan,Jeoffrey
Houston Texans,Parks,Terrance
Houston Texans,Pettinato,Dan
Houston Texans,Pleasant,Eddie
Houston Texans,Polk,Chris
Houston Texans,Prosch,Jay
Houston Texans,Quessenberry,David
Houston Texans,Rolle,Jumal
Houston Texans,Savage,Tom
Houston Texans,Shorts,Cecil
Houston Texans,Simon,John
Houston Texans,Slade,Chad
Houston Texans,Strong,Jaelen
Houston Texans,Su'a-Filo,Xavier
Houston Texans,Tarpinian,Jeff
Houston Texans,Thompson,Carlos
Houston Texans,Trail,Lynden
Houston Texans,Treadwell,Joseph
Houston Texans,Tuggle,Justin
Houston Texans,Washington,Nate
Houston Texans,Washington,Tony
